Customer_ID,Customer_Name,Phone_Number,Gender,Age,City,State,Plan_Type,Network_Type,Avg_Monthly_Usage_Min,Avg_Data_Usage_GB,Monthly_Bill_Amount,Telecom_Company
CUST02576,Pihu Sahni,+917409313854,Female,63,Nagpur,Maharashtra,Postpaid,4G,526.3,27.98,2345.96,IndiTel Communications
CUST02577,Arnav Ravi,+918276231756,Female,26,Hyderabad,Telangana,Prepaid,4G,544.9,17.51,1168.31,IndiTel Communications
CUST02578,Alisha Sarin,+918099284227,Male,19,Durgapur,West Bengal,Prepaid,4G,918.0,30.01,1190.56,IndiTel Communications
CUST02579,Tara Johal,+919603880565,Female,20,Surat,Gujarat,Prepaid,VoLTE,315.6,22.58,2068.81,IndiTel Communications
CUST02580,Ela Sane,+917501790086,Female,65,Ahmedabad,Gujarat,Postpaid,VoLTE,656.5,27.58,2084.54,IndiTel Communications
CUST02581,Vardaniya Ratta,+917912595225,Female,50,Warangal,Telangana,Prepaid,5G,907.9,9.39,1966.69,IndiTel Communications
CUST02582,Baiju Bhattacharyya,+917272576480,Female,60,Kolkata,West Bengal,Prepaid,5G,464.7,15.53,1060.67,IndiTel Communications
CUST02583,Ivana Halder,+918607694857,Male,58,Warangal,Telangana,Prepaid,5G,679.1,7.89,2068.28,IndiTel Communications
CUST02584,Sara D’Alia,+918009624649,Male,59,Mumbai,Maharashtra,Postpaid,4G,260.7,39.28,1033.2,IndiTel Communications
CUST02585,Trisha Singhal,+919328193822,Male,22,Madurai,Tamil Nadu,Prepaid,VoLTE,981.4,9.44,547.8,IndiTel Communications
CUST02586,Ehsaan Warrior,+917460276508,Female,22,Rohini,Delhi,Postpaid,5G,824.9,33.05,1436.14,IndiTel Communications
CUST02587,Vanya Bhakta,+919795658474,Female,64,Pune,Maharashtra,Postpaid,VoLTE,436.9,38.51,1578.36,IndiTel Communications
CUST02588,Myra Jani,+918960189221,Female,55,Durgapur,West Bengal,Postpaid,4G,463.5,32.03,2092.81,IndiTel Communications
CUST02589,Diya Kanda,+917594746636,Female,31,Nagpur,Maharashtra,Prepaid,4G,183.6,15.33,1219.15,IndiTel Communications
CUST02590,Jiya Deshpande,+919796694080,Male,24,Rohini,Delhi,Prepaid,4G,949.8,31.9,869.6,IndiTel Communications
CUST02591,Dharmajan Ganesan,+919245510096,Female,20,Warangal,Telangana,Postpaid,5G,741.4,47.83,1620.11,IndiTel Communications
CUST02592,Mohanlal Krishnan,+918710394015,Female,27,Pune,Maharashtra,Prepaid,5G,126.6,45.2,753.35,IndiTel Communications
CUST02593,Hunar Ahuja,+919218333341,Male,35,Mangalore,Karnataka,Postpaid,4G,234.9,37.75,1551.51,IndiTel Communications
CUST02594,Lagan Sidhu,+918749619376,Female,27,Noida,Uttar Pradesh,Prepaid,5G,649.5,48.16,384.33,IndiTel Communications
CUST02595,Tarini Agrawal,+917584607477,Female,29,Vadodara,Gujarat,Postpaid,VoLTE,615.1,37.63,205.42,IndiTel Communications
CUST02596,Samar Shan,+919598260772,Female,41,Chennai,Tamil Nadu,Postpaid,VoLTE,812.2,41.32,446.08,IndiTel Communications
CUST02597,Bhavin Tailor,+918045653131,Male,22,Ahmedabad,Gujarat,Prepaid,4G,321.2,40.12,2323.03,IndiTel Communications
CUST02598,Riaan Gole,+918792356839,Female,43,Vadodara,Gujarat,Postpaid,4G,229.0,22.8,1716.66,IndiTel Communications
CUST02599,Advika Apte,+919253119216,Male,27,Kolkata,West Bengal,Prepaid,4G,608.6,22.54,2473.11,IndiTel Communications
CUST02600,Urvi Mahal,+917361402700,Female,55,Pune,Maharashtra,Prepaid,4G,557.6,25.33,1777.19,IndiTel Communications
CUST02601,Ivan Chaudhary,+918540896958,Female,39,Noida,Uttar Pradesh,Postpaid,5G,163.8,22.8,1014.38,IndiTel Communications
CUST02602,Zeeshan Sani,+918952828145,Male,28,Noida,Uttar Pradesh,Prepaid,4G,573.9,19.82,2036.86,IndiTel Communications
CUST02603,Armaan Taneja,+917503890403,Male,40,Karimnagar,Telangana,Prepaid,5G,906.3,18.45,1165.41,IndiTel Communications
CUST02604,Kimaya Kohli,+917587967420,Female,58,Bangalore,Karnataka,Prepaid,VoLTE,178.2,42.87,1919.77,IndiTel Communications
CUST02605,Eshani Bhargava,+917630311578,Female,22,Noida,Uttar Pradesh,Prepaid,VoLTE,722.1,24.82,1780.52,IndiTel Communications
CUST02606,Miraya Sabharwal,+918197061465,Male,21,Hyderabad,Telangana,Prepaid,4G,453.6,42.69,2299.96,IndiTel Communications
CUST02607,Divij Saraf,+917404969884,Male,18,Nagpur,Maharashtra,Prepaid,4G,697.7,21.73,1057.65,IndiTel Communications
CUST02608,Neysa Edwin,+918154286939,Female,22,Coimbatore,Tamil Nadu,Prepaid,VoLTE,648.1,23.35,1540.66,IndiTel Communications
CUST02609,Anvi Dyal,+917166728222,Female,34,Chennai,Tamil Nadu,Prepaid,4G,101.1,25.57,1355.39,IndiTel Communications
CUST02610,Shanaya Kade,+919639016715,Female,33,Karimnagar,Telangana,Postpaid,VoLTE,101.2,24.23,1295.53,IndiTel Communications
CUST02611,Parinaaz Jaggi,+919352500263,Female,33,Ahmedabad,Gujarat,Prepaid,4G,636.1,28.56,1064.72,IndiTel Communications
CUST02612,Drishya Iyer,+917018049724,Female,40,Noida,Uttar Pradesh,Postpaid,5G,542.6,41.29,619.66,IndiTel Communications
CUST02613,Chirag Srivastava,+918011166246,Female,28,Mangalore,Karnataka,Postpaid,4G,581.9,13.09,322.49,IndiTel Communications
CUST02614,Anahi Rajagopalan,+919188861935,Female,52,Howrah,West Bengal,Postpaid,VoLTE,511.2,29.28,1089.99,IndiTel Communications
CUST02615,Oorja Ravi,+919700530019,Female,54,New Delhi,Delhi,Postpaid,4G,452.2,3.23,1166.69,IndiTel Communications
CUST02616,Shray Batta,+917378119470,Female,27,Lucknow,Uttar Pradesh,Postpaid,4G,800.6,18.36,2154.28,IndiTel Communications
CUST02617,Kanav Thakur,+917486719265,Female,21,Noida,Uttar Pradesh,Postpaid,5G,135.0,39.37,498.95,IndiTel Communications
CUST02618,Fateh Rao,+917686017241,Male,65,Mumbai,Maharashtra,Postpaid,VoLTE,894.3,39.73,1064.08,IndiTel Communications
CUST02619,Shlok Hayre,+919203664352,Female,25,Pune,Maharashtra,Postpaid,VoLTE,481.7,29.29,958.08,IndiTel Communications
CUST02620,Saanvi Wason,+917484114061,Male,38,Rohini,Delhi,Prepaid,5G,276.0,28.85,1091.7,IndiTel Communications
CUST02621,Kabir Gaba,+917594377561,Female,60,Chennai,Tamil Nadu,Postpaid,4G,492.2,3.31,2209.92,IndiTel Communications
CUST02622,Shaan Hari,+918173296452,Female,43,Kolkata,West Bengal,Postpaid,VoLTE,613.7,35.04,416.56,IndiTel Communications
CUST02623,Aarush Gera,+918205833610,Male,58,Coimbatore,Tamil Nadu,Postpaid,5G,524.6,8.44,1863.26,IndiTel Communications
CUST02624,Madhav Dhaliwal,+919094120882,Female,27,Durgapur,West Bengal,Prepaid,5G,598.9,26.74,486.35,IndiTel Communications
CUST02625,Anaya Randhawa,+918218138787,Female,42,Bangalore,Karnataka,Postpaid,5G,863.1,28.65,309.3,IndiTel Communications
CUST02626,Khushi Dash,+917728650391,Male,41,Mysore,Karnataka,Prepaid,VoLTE,730.8,32.15,1117.43,IndiTel Communications
CUST02627,Jhanvi Dugal,+918366685317,Male,29,Durgapur,West Bengal,Postpaid,5G,919.4,9.33,2404.9,IndiTel Communications
CUST02628,Nitara Kapadia,+919772576961,Male,26,Madurai,Tamil Nadu,Prepaid,4G,861.9,16.19,1753.8,IndiTel Communications
CUST02629,Biju Brar,+919882824792,Female,32,Dwarka,Delhi,Prepaid,5G,726.7,28.79,1839.1,IndiTel Communications
CUST02630,Aarna Chatterjee,+917101267927,Female,22,Mysore,Karnataka,Postpaid,4G,236.5,5.45,2225.01,IndiTel Communications
CUST02631,Ritvik Suresh,+919878826635,Female,45,Mangalore,Karnataka,Prepaid,VoLTE,946.2,22.45,727.63,IndiTel Communications
CUST02632,Rania Dar,+917540805047,Female,48,Mysore,Karnataka,Postpaid,5G,649.0,26.63,1514.24,IndiTel Communications
CUST02633,Ryan Doctor,+918915422741,Male,30,Mumbai,Maharashtra,Prepaid,VoLTE,728.4,12.22,2280.7,IndiTel Communications
CUST02634,Drishya Cheema,+919493240293,Male,28,Mangalore,Karnataka,Postpaid,4G,892.2,28.43,2395.44,IndiTel Communications
CUST02635,Hunar Savant,+918143276370,Female,54,Bangalore,Karnataka,Prepaid,4G,773.0,15.66,2494.68,IndiTel Communications
CUST02636,Adira Ramakrishnan,+918121466866,Male,63,Chennai,Tamil Nadu,Prepaid,5G,567.3,35.29,1028.9,IndiTel Communications
CUST02637,Badal Sachar,+918423614771,Male,42,Surat,Gujarat,Prepaid,5G,421.2,36.56,439.33,IndiTel Communications
CUST02638,Nirvi Sane,+918590659124,Male,43,Mumbai,Maharashtra,Postpaid,5G,141.5,48.17,1279.16,IndiTel Communications
CUST02639,Mishti Dutta,+919187188703,Female,64,Hyderabad,Telangana,Postpaid,5G,409.0,18.59,1638.53,IndiTel Communications
CUST02640,Pihu Dey,+918974154913,Male,38,Mumbai,Maharashtra,Postpaid,5G,601.0,21.73,1405.94,IndiTel Communications
CUST02641,Vaibhav Dube,+917010904562,Female,58,Noida,Uttar Pradesh,Prepaid,5G,798.7,33.32,1744.71,IndiTel Communications
CUST02642,Vardaniya Kari,+918810088320,Male,42,Madurai,Tamil Nadu,Postpaid,5G,349.5,20.36,252.45,IndiTel Communications
CUST02643,Myra Dave,+917482589999,Male,37,Noida,Uttar Pradesh,Postpaid,4G,103.1,12.77,1034.19,IndiTel Communications
CUST02644,Chirag Apte,+917843205553,Female,35,Vadodara,Gujarat,Postpaid,VoLTE,948.2,32.55,2344.44,IndiTel Communications
CUST02645,Aaina Sandhu,+919497210726,Female,63,Kanpur,Uttar Pradesh,Postpaid,4G,331.2,12.76,2052.61,IndiTel Communications
CUST02646,Dhanush Varty,+918169338242,Female,50,Kanpur,Uttar Pradesh,Prepaid,VoLTE,822.6,16.5,1366.07,IndiTel Communications
CUST02647,Siya Kapur,+918169753850,Male,34,Mumbai,Maharashtra,Postpaid,VoLTE,994.8,23.15,2408.89,IndiTel Communications
CUST02648,Alia Chokshi,+919400341225,Female,51,Ahmedabad,Gujarat,Postpaid,4G,109.4,42.03,480.11,IndiTel Communications
CUST02649,Samar Bajwa,+917307875838,Male,24,Hyderabad,Telangana,Postpaid,4G,513.8,40.99,1762.19,IndiTel Communications
CUST02650,Aaina Dua,+918443915221,Male,50,Mysore,Karnataka,Postpaid,4G,258.5,46.19,1034.31,IndiTel Communications
CUST02651,Seher Saraf,+919178248480,Male,26,Kolkata,West Bengal,Postpaid,4G,228.2,24.11,545.32,IndiTel Communications
CUST02652,Ishita Bawa,+917199727177,Female,45,Durgapur,West Bengal,Postpaid,VoLTE,430.6,44.86,2283.05,IndiTel Communications
CUST02653,Indrajit Sharma,+918773345151,Female,65,Kanpur,Uttar Pradesh,Prepaid,5G,300.1,20.47,2106.74,IndiTel Communications
CUST02654,Hrishita Batta,+917927554283,Female,35,Lucknow,Uttar Pradesh,Prepaid,4G,647.3,19.76,1776.62,IndiTel Communications
CUST02655,Darshit Buch,+917769721333,Male,19,Karimnagar,Telangana,Postpaid,VoLTE,319.3,31.41,2153.59,IndiTel Communications
CUST02656,Shayak Bal,+919121713803,Male,50,Vadodara,Gujarat,Postpaid,5G,397.8,3.77,236.4,IndiTel Communications
CUST02657,Prerak Bhakta,+919009797797,Male,55,New Delhi,Delhi,Prepaid,5G,547.9,44.82,2295.74,IndiTel Communications
CUST02658,Drishya Maharaj,+918534064554,Female,61,Mangalore,Karnataka,Prepaid,4G,908.1,2.81,2076.27,IndiTel Communications
CUST02659,Kartik Hegde,+917137452437,Male,31,Chennai,Tamil Nadu,Prepaid,5G,334.1,41.64,1277.6,IndiTel Communications
CUST02660,Kartik Saha,+919458880319,Male,22,Nagpur,Maharashtra,Prepaid,5G,114.6,14.69,534.27,IndiTel Communications
CUST02661,Aniruddh Acharya,+918188576224,Male,41,Vadodara,Gujarat,Prepaid,5G,579.6,25.88,1372.18,IndiTel Communications
CUST02662,Saira Varghese,+917954589031,Female,42,Warangal,Telangana,Prepaid,5G,266.3,10.6,1424.97,IndiTel Communications
CUST02663,Miraya Ramesh,+918025800451,Female,27,Nagpur,Maharashtra,Postpaid,5G,300.8,41.03,1818.96,IndiTel Communications
CUST02664,Akarsh Kale,+917663522903,Female,27,Nagpur,Maharashtra,Postpaid,4G,379.9,6.81,1465.36,IndiTel Communications
CUST02665,Yuvaan Basu,+918580387556,Male,25,Lucknow,Uttar Pradesh,Postpaid,4G,413.1,1.77,175.01,IndiTel Communications
CUST02666,Yuvraj  Mann,+917078448140,Female,63,Madurai,Tamil Nadu,Postpaid,VoLTE,486.4,29.37,695.34,IndiTel Communications
CUST02667,Ira Wali,+918301463499,Male,30,Dwarka,Delhi,Postpaid,VoLTE,229.5,19.89,1356.74,IndiTel Communications
CUST02668,Saira Bal,+919557710069,Male,30,Warangal,Telangana,Postpaid,4G,838.5,23.47,697.56,IndiTel Communications
CUST02669,Pari Suresh,+919060062808,Male,51,Lucknow,Uttar Pradesh,Prepaid,4G,371.1,2.17,629.64,IndiTel Communications
CUST02670,Rasha Sarkar,+919336019229,Male,24,Rohini,Delhi,Postpaid,VoLTE,739.7,1.58,333.98,IndiTel Communications
CUST02671,Misha Toor,+918347848187,Female,64,Howrah,West Bengal,Postpaid,5G,587.3,25.04,1140.58,IndiTel Communications
CUST02672,Shlok Sanghvi,+917066661679,Female,56,Nagpur,Maharashtra,Prepaid,VoLTE,621.7,20.03,1090.5,IndiTel Communications
CUST02673,Samaira Basu,+919535737464,Male,48,Dwarka,Delhi,Postpaid,5G,258.4,27.76,170.86,IndiTel Communications
CUST02674,Uthkarsh Bera,+917110143254,Female,47,Coimbatore,Tamil Nadu,Prepaid,5G,848.0,24.42,1408.5,IndiTel Communications
CUST02675,Aayush Dyal,+918434875292,Male,34,Rohini,Delhi,Prepaid,VoLTE,802.6,17.8,1428.16,IndiTel Communications
CUST02676,Raghav Khare,+917279503920,Female,19,Chennai,Tamil Nadu,Postpaid,4G,976.0,48.97,1514.67,IndiTel Communications
CUST02677,Tiya Ramesh,+919908939059,Female,24,Bangalore,Karnataka,Postpaid,4G,840.8,25.5,1090.67,IndiTel Communications
CUST02678,Divyansh Balay,+918088000768,Male,57,Karimnagar,Telangana,Postpaid,5G,795.3,47.05,598.71,IndiTel Communications
CUST02679,Alisha Raju,+918090443701,Male,18,Rohini,Delhi,Postpaid,5G,152.1,30.7,1298.77,IndiTel Communications
CUST02680,Anvi Doctor,+918964201607,Female,49,Howrah,West Bengal,Postpaid,5G,242.6,39.11,1569.29,IndiTel Communications
CUST02681,Yuvaan Bir,+918996833343,Male,28,Bangalore,Karnataka,Postpaid,4G,830.5,3.34,2285.04,IndiTel Communications
CUST02682,Zain Deo,+917995925371,Male,30,Kolkata,West Bengal,Prepaid,VoLTE,347.8,24.78,1963.96,IndiTel Communications
CUST02683,Prisha Sarkar,+918207356674,Male,25,Mysore,Karnataka,Postpaid,VoLTE,364.4,33.99,1193.98,IndiTel Communications
CUST02684,Urvi Rajagopalan,+919978234011,Female,61,Mangalore,Karnataka,Prepaid,4G,884.1,41.84,418.94,IndiTel Communications
CUST02685,Seher Bora,+917619000555,Female,23,Lucknow,Uttar Pradesh,Prepaid,4G,970.9,39.95,755.75,IndiTel Communications
CUST02686,Armaan Ray,+917387055303,Male,49,Bangalore,Karnataka,Postpaid,4G,592.3,49.04,1608.55,IndiTel Communications
CUST02687,Saksham Som,+919659871392,Male,46,Dwarka,Delhi,Postpaid,5G,281.5,36.7,2046.02,IndiTel Communications
CUST02688,Yashvi Iyengar,+919009188509,Female,50,Durgapur,West Bengal,Postpaid,5G,254.7,27.43,1954.58,IndiTel Communications
CUST02689,Shamik Zacharia,+919472465341,Male,64,Mysore,Karnataka,Postpaid,5G,591.2,6.22,981.28,IndiTel Communications
CUST02690,Uthkarsh Chacko,+919479834434,Female,40,Lucknow,Uttar Pradesh,Postpaid,5G,161.6,4.13,627.35,IndiTel Communications
CUST02691,Darshit Roy,+917180738656,Male,25,Karimnagar,Telangana,Postpaid,4G,732.1,42.04,2121.58,IndiTel Communications
CUST02692,Vritika Behl,+919607421753,Female,39,Lucknow,Uttar Pradesh,Postpaid,4G,453.2,12.5,1515.91,IndiTel Communications
CUST02693,Drishya Ahuja,+919098556693,Male,25,Kanpur,Uttar Pradesh,Postpaid,VoLTE,459.1,11.48,462.09,IndiTel Communications
CUST02694,Akarsh Dhar,+917899035558,Male,33,Bangalore,Karnataka,Postpaid,VoLTE,775.0,48.74,1748.78,IndiTel Communications
CUST02695,Shamik Varughese,+918744142875,Male,61,Hyderabad,Telangana,Postpaid,VoLTE,975.1,21.02,1178.05,IndiTel Communications
CUST02696,Divit Barman,+919192541189,Female,20,Surat,Gujarat,Postpaid,VoLTE,248.2,38.0,895.62,IndiTel Communications
CUST02697,Indrajit Shanker,+918369285809,Female,44,Mysore,Karnataka,Postpaid,VoLTE,978.1,17.88,1530.62,IndiTel Communications
CUST02698,Tanya Chaudhari,+917289741174,Male,42,Dwarka,Delhi,Prepaid,VoLTE,147.9,34.58,1395.69,IndiTel Communications
CUST02699,Divit Mani,+919905068721,Female,64,Madurai,Tamil Nadu,Prepaid,VoLTE,574.1,27.23,1390.99,IndiTel Communications
CUST02700,Vihaan Sharaf,+919539967578,Female,44,Howrah,West Bengal,Postpaid,5G,832.1,34.41,722.47,IndiTel Communications
CUST02701,Parinaaz Barad,+917499524032,Female,65,Durgapur,West Bengal,Postpaid,5G,521.9,29.9,2236.85,IndiTel Communications
CUST02702,Elakshi Dayal,+918033828391,Male,31,Howrah,West Bengal,Prepaid,4G,955.0,28.76,2144.41,IndiTel Communications
CUST02703,Dhanush Ramanathan,+918834633061,Female,40,Hyderabad,Telangana,Postpaid,5G,295.3,5.67,2362.5,IndiTel Communications
CUST02704,Hansh Varma,+917843135144,Female,45,Bangalore,Karnataka,Postpaid,5G,973.5,38.69,1711.2,IndiTel Communications
CUST02705,Hiran Shanker,+918872148192,Female,42,Karimnagar,Telangana,Prepaid,VoLTE,805.3,18.09,672.76,IndiTel Communications
CUST02706,Zaina Rajan,+919525439195,Male,35,Durgapur,West Bengal,Prepaid,4G,602.4,20.1,197.25,IndiTel Communications
CUST02707,Tanya Walla,+917710171881,Female,64,Mumbai,Maharashtra,Postpaid,5G,206.5,38.52,619.08,IndiTel Communications
CUST02708,Vivaan Wason,+919970712331,Male,33,Bangalore,Karnataka,Postpaid,4G,208.1,5.75,1212.16,IndiTel Communications
CUST02709,Bhavin Kalla,+918437694264,Female,59,Nagpur,Maharashtra,Prepaid,4G,410.4,47.01,2145.16,IndiTel Communications
CUST02710,Raghav Bhatnagar,+919304812467,Male,21,Hyderabad,Telangana,Prepaid,VoLTE,488.5,38.65,1150.17,IndiTel Communications
CUST02711,Renee Manda,+917693733962,Male,37,Madurai,Tamil Nadu,Postpaid,5G,471.5,33.96,1896.91,IndiTel Communications
CUST02712,Mishti Vig,+918436257100,Female,46,Surat,Gujarat,Prepaid,4G,717.8,19.83,1270.76,IndiTel Communications
CUST02713,Raghav Dora,+917018704023,Female,53,Lucknow,Uttar Pradesh,Postpaid,5G,560.7,4.57,905.71,IndiTel Communications
CUST02714,Piya Sem,+917464023951,Male,42,Hyderabad,Telangana,Postpaid,5G,951.8,23.48,2026.89,IndiTel Communications
CUST02715,Jivika Ravel,+919399824325,Female,35,Hyderabad,Telangana,Postpaid,VoLTE,911.7,47.65,323.47,IndiTel Communications
CUST02716,Ehsaan Ratta,+917970472455,Male,43,Chennai,Tamil Nadu,Postpaid,4G,559.0,7.17,1612.52,IndiTel Communications
CUST02717,Jivin Devi,+917295026998,Female,32,Rohini,Delhi,Prepaid,4G,141.7,39.38,2361.94,IndiTel Communications
CUST02718,Mishti Anne,+917215240828,Female,37,New Delhi,Delhi,Prepaid,4G,333.2,12.57,2066.43,IndiTel Communications
CUST02719,Manikya Wason,+917428137127,Male,34,Surat,Gujarat,Prepaid,5G,688.3,25.17,1108.65,IndiTel Communications
CUST02720,Ivan Ahuja,+919769325878,Male,50,Mumbai,Maharashtra,Prepaid,VoLTE,926.1,33.82,1498.74,IndiTel Communications
CUST02721,Riya Mangat,+917160069454,Male,57,Madurai,Tamil Nadu,Prepaid,5G,628.6,27.29,1355.4,IndiTel Communications
CUST02722,Nirvi Desai,+917550391127,Male,52,Coimbatore,Tamil Nadu,Postpaid,VoLTE,134.9,39.09,727.75,IndiTel Communications
CUST02723,Ryan Hans,+917644724659,Male,61,Rohini,Delhi,Prepaid,4G,850.9,12.12,1008.94,IndiTel Communications
CUST02724,Farhan Karan,+919922730171,Female,36,Chennai,Tamil Nadu,Postpaid,5G,709.9,8.45,1832.87,IndiTel Communications
CUST02725,Rania Kapur,+918289308730,Male,55,Pune,Maharashtra,Prepaid,5G,144.6,2.74,606.27,IndiTel Communications
CUST02726,Saanvi Shan,+918343897604,Male,60,Mysore,Karnataka,Prepaid,VoLTE,664.1,13.99,919.93,IndiTel Communications
CUST02727,Aaina Swaminathan,+919785079708,Female,35,Karimnagar,Telangana,Prepaid,4G,340.4,34.49,2489.3,IndiTel Communications
CUST02728,Ritvik Bhattacharyya,+919103784103,Female,18,Mumbai,Maharashtra,Postpaid,VoLTE,822.6,16.79,345.53,IndiTel Communications
CUST02729,Nishith Bajaj,+917658923223,Female,39,Mangalore,Karnataka,Postpaid,4G,664.0,21.43,1726.16,IndiTel Communications
CUST02730,Priyansh Sen,+918748496780,Male,26,Durgapur,West Bengal,Postpaid,5G,701.2,18.63,1636.65,IndiTel Communications
CUST02731,Alisha Ranganathan,+919116886730,Female,38,Pune,Maharashtra,Prepaid,4G,600.9,29.6,1404.12,IndiTel Communications
CUST02732,Ishita Varty,+919629452180,Male,25,Mangalore,Karnataka,Prepaid,4G,493.1,14.47,1693.6,IndiTel Communications
CUST02733,Arnav Keer,+919677238882,Male,24,Kanpur,Uttar Pradesh,Postpaid,VoLTE,218.8,10.3,584.62,IndiTel Communications
CUST02734,Zara Verma,+918982299120,Female,59,Mangalore,Karnataka,Prepaid,4G,902.8,29.32,1319.99,IndiTel Communications
CUST02735,Lakshay Saxena,+919509735200,Female,31,Mumbai,Maharashtra,Postpaid,5G,950.1,25.27,2454.57,IndiTel Communications
CUST02736,Purab Dada,+917667704263,Female,35,Rohini,Delhi,Postpaid,5G,295.3,46.79,885.3,IndiTel Communications
CUST02737,Aarna Dua,+917149587743,Male,22,Dwarka,Delhi,Postpaid,VoLTE,871.6,37.82,1263.74,IndiTel Communications
CUST02738,Advika Chandran,+917757524490,Female,46,Bangalore,Karnataka,Postpaid,VoLTE,603.6,38.64,544.76,IndiTel Communications
CUST02739,Kavya Goyal,+918483860342,Male,58,Vadodara,Gujarat,Postpaid,4G,145.3,19.47,742.96,IndiTel Communications
CUST02740,Mannat Sachdeva,+918642816461,Male,26,Nagpur,Maharashtra,Prepaid,VoLTE,681.4,20.53,605.08,IndiTel Communications
CUST02741,Nishith Solanki,+919090362679,Female,43,Pune,Maharashtra,Prepaid,VoLTE,949.1,3.31,1810.9,IndiTel Communications
CUST02742,Priyansh Varughese,+919999140756,Male,30,Kanpur,Uttar Pradesh,Postpaid,4G,557.7,23.58,2260.33,IndiTel Communications
CUST02743,Farhan Mangal,+917249466480,Male,42,New Delhi,Delhi,Prepaid,5G,202.4,38.18,2340.64,IndiTel Communications
CUST02744,Rohan Ravi,+917792321331,Male,26,Mysore,Karnataka,Postpaid,5G,301.6,20.94,192.17,IndiTel Communications
CUST02745,Saanvi Bhattacharyya,+918131682633,Male,40,New Delhi,Delhi,Postpaid,5G,923.5,41.41,1117.8,IndiTel Communications
CUST02746,Anya Barad,+917982305856,Male,50,Howrah,West Bengal,Postpaid,VoLTE,623.9,42.09,1112.79,IndiTel Communications
CUST02747,Pihu Baria,+917796373086,Male,41,Kolkata,West Bengal,Postpaid,5G,531.7,3.98,153.22,IndiTel Communications
CUST02748,Jivin Cherian,+917356973549,Female,59,Durgapur,West Bengal,Prepaid,4G,560.6,6.34,2216.94,IndiTel Communications
CUST02749,Advik Kohli,+919901833648,Female,40,Karimnagar,Telangana,Prepaid,4G,161.8,22.78,353.07,IndiTel Communications
CUST02750,Manikya Vala,+917389015121,Female,36,Chennai,Tamil Nadu,Prepaid,VoLTE,913.6,8.32,1755.66,IndiTel Communications
CUST02751,Shanaya Sundaram,+918176104541,Female,56,Hyderabad,Telangana,Prepaid,4G,931.1,14.84,474.23,IndiTel Communications
CUST02752,Madhav Rama,+919835856509,Male,42,Nagpur,Maharashtra,Postpaid,5G,524.4,34.5,1208.67,IndiTel Communications
CUST02753,Mahika Majumdar,+918040250562,Male,49,Bangalore,Karnataka,Prepaid,4G,291.1,41.92,2159.76,IndiTel Communications
CUST02754,Khushi Sant,+917874866207,Male,20,Kanpur,Uttar Pradesh,Postpaid,4G,465.6,3.26,154.31,IndiTel Communications
